brand,model,model_year,milage,fuel_type,transmission,ext_col,int_col,clean_title,price,Accident_occured,Engine_capacity,Horse_Power
Mercedes-Benz,E-Class E 350 4MATIC,2010,67800.0,Gasoline,7-Speed A/T,Black,Black,Yes,13999.0,NO,3.5,268.0
Dodge,Dakota Sport,2002,150000.0,Gasoline,5-Speed M/T,Black,Gray,Yes,5500.0,YES,3.9,175.0
Chevrolet,Camaro ZL1,2018,13500.0,Gasoline,6-Speed M/T,Black,Black,Yes,54000.0,YES,6.2,650.0
Hummer,H3 Base,2007,101750.0,Gasoline,A/T,White,Black,Yes,12900.0,NO,3.7,242.0
Honda,Odyssey EX-L,2022,18385.0,Gasoline,10-Speed A/T,Red,Beige,Yes,37950.0,NO,3.5,280.0
Nissan,350Z Touring,2008,123500.0,Gasoline,5-Speed A/T,Gray,Beige,Yes,13500.0,YES,3.5,306.0
GMC,Savana 2500 Work Van,2017,117000.0,E85 Flex Fuel,6-Speed A/T,Silver,Silver,Yes,38000.0,NO,6.0,342.0
Mercedes-Benz,E-Class E 350 4MATIC,2010,86121.0,Gasoline,7-Speed A/T,Gray,Black,Yes,13600.0,NO,3.5,268.0
Lexus,GX 460 Premium,2020,22466.0,Gasoline,6-Speed A/T,White,Black,Yes,45900.0,NO,4.6,301.0
Nissan,Titan XD SV,2017,80000.0,Gasoline,7-Speed A/T,Silver,Black,Yes,23800.0,NO,5.6,390.0
Chrysler,300 Touring,2020,23152.0,Gasoline,8-Speed A/T,White,White,Yes,28250.0,NO,3.6,292.0
Dodge,Charger R/T,2006,91300.0,Gasoline,5-Speed A/T,Yellow,–,Yes,9200.0,NO,5.7,350.0
Nissan,Pathfinder SL,2020,45000.0,Gasoline,CVT Transmission,Black,Black,Yes,28999.0,NO,3.5,284.0
Rivian,R1S Launch Edition,2023,1885.0,Electric,1-Speed A/T,Green,White,Yes,93500.0,NO,0.0,835.0
Ford,Explorer Platinum,2018,73049.0,Gasoline,6-Speed Automatic,Gray,Ebony Black,Yes,30510.0,YES,3.5,341.1646215556739
Nissan,Titan SV,2021,7250.0,Gasoline,9-Speed A/T,Black,Black,Yes,38000.0,NO,5.6,400.0
Jaguar,E-PACE S,2019,44000.0,Gasoline,A/T,Black,Black,Yes,29000.0,NO,2.0,246.0
Ford,F-150 FX4,2014,85500.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,Yes,26900.0,NO,6.2,411.0
GMC,Acadia Denali,2021,18083.0,Gasoline,9-Speed Automatic,Ebony Twilight Metallic,Jet Black,Yes,43999.0,NO,3.6,390.2251906156853
Lamborghini,Murcielago Base,2005,22703.0,Gasoline,M/T,Black,Black,Yes,220000.0,NO,6.2,571.0
Chevrolet,Camaro 1LT,2011,111000.0,Gasoline,A/T,Blue,Black,Yes,10900.0,NO,3.6,312.0
GMC,Acadia SLT-2,2013,115000.0,Gasoline,6-Speed A/T,White,Brown,Yes,14000.0,NO,3.6,288.0
Chevrolet,Malibu Premier,2021,33400.0,Gasoline,A/T,White,Black,Yes,28000.0,NO,2.0,250.0
Toyota,Sequoia SR5,2007,136000.0,Gasoline,A/T,Black,Beige,Yes,12500.0,NO,4.7,273.0
Lexus,IS 350 F Sport,2021,26800.0,Gasoline,8-Speed A/T,Black,Red,Yes,44000.0,NO,3.5,311.0
Tesla,Model Y Performance,2022,30000.0,Electric,A/T,White,White,Yes,51999.0,NO,0.0,455.0
Dodge,Challenger SRT8,2008,251634.0,Gasoline,A/T,Silver,Black,Yes,10500.0,NO,6.1,425.0
Chrysler,300 Touring,2005,119000.0,Gasoline,A/T,Blue,Beige,Yes,3500.0,NO,3.5,250.0
Cadillac,Escalade Sport Platinum,2021,28121.0,Gasoline,10-Speed Automatic,Black Raven,Jet Black,UNKNOWN,89000.0,NO,6.2,493.0764263318397
Chrysler,Town & Country Touring,2009,111000.0,Gasoline,A/T,Blue,Gray,Yes,7900.0,NO,3.8,197.0
Mazda,CX-5 Touring,2016,116500.0,Gasoline,6-Speed Automatic,Blue Reflex Mica,Black,Yes,14311.0,NO,2.5,268.47420400468764
Acura,TL 3.2,2005,199296.0,Gasoline,A/T,Black,Gray,Yes,4900.0,NO,3.2,270.0
Chevrolet,Corvette Z06 w/2LZ,2023,202.0,Gasoline,Transmission w/Dual Shift Mode,White,Red,Yes,179000.0,NO,5.5,670.0
Tesla,Model Y Performance,2021,11200.0,Electric,1-Speed A/T,White,Black,Yes,47500.0,NO,0.0,455.0
Volvo,XC40 T5 Momentum,2020,56536.0,Gasoline,8-Speed Automatic,White,Charcoal,UNKNOWN,26599.0,NO,2.0,303.7158045478518
Chevrolet,Camaro 2SS,2016,49600.0,Gasoline,8-Speed A/T,Blue,Black,Yes,32500.0,NO,6.2,455.0
Acura,TLX Type S PMC Edition,2023,13600.0,Gasoline,10-Speed A/T,Blue,White,Yes,65000.0,NO,3.0,355.0
Volkswagen,Eos 2.0T,2007,59700.0,Gasoline,6-Speed A/T,Blue,White,Yes,10000.0,NO,2.0,200.0
Dodge,Charger R/T Scat Pack,2018,19000.0,Gasoline,Transmission w/Dual Shift Mode,Purple,Gray,Yes,44888.0,NO,6.4,485.0
Chevrolet,Corvette Z06,2002,17300.0,Gasoline,6-Speed M/T,Black,Black,Yes,33999.0,NO,5.7,405.0
Mercedes-Benz,CLA-Class CLA 250,2014,91140.0,Gasoline,7-Speed A/T,Gray,Black,Yes,13500.0,NO,2.0,208.0
BMW,M5 Base,2015,33000.0,Gasoline,7-Speed A/T,Gray,Black,Yes,65000.0,NO,4.4,560.0
Jeep,Wrangler Unlimited Sport,2019,52775.0,Gasoline,8-Speed A/T,Gray,Black,Yes,39799.0,NO,3.6,285.0
Mitsubishi,Lancer Sportback ES,2011,113000.0,Gasoline,5-Speed M/T,White,Black,Yes,5800.0,NO,2.0,148.0
Porsche,Macan Base,2022,13000.0,Gasoline,A/T,Black,Beige,Yes,60000.0,NO,2.0,261.0
Mercedes-Benz,CLK-Class CLK 350,2009,77925.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,Yes,16500.0,NO,3.5,268.0
Dodge,Challenger SRT8,2011,106500.0,Gasoline,5-Speed A/T,White,White,Yes,22500.0,YES,3.5,290.2255645921414
Mazda,Mazda3 Grand Touring,2018,15175.0,Gasoline,6-Speed Automatic,Snowflake White Pearl Metallic,Parchment,UNKNOWN,19212.0,YES,2.5,329.70763998066286
Audi,A3 2.0T Premium,2017,137000.0,Gasoline,7-Speed A/T,White,Gray,Yes,10995.0,NO,2.0,186.0
BMW,528 i,2015,111000.0,Gasoline,8-Speed A/T,Gray,–,Yes,15000.0,YES,2.0,240.0
Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,49208.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,Yes,62425.0,NO,3.0,380.0
Audi,S5 3.0T Prestige,2018,44000.0,Gasoline,8-Speed A/T,Gray,Black,Yes,39000.0,NO,3.0,354.0
Porsche,718 Boxster Base,2017,26000.0,Gasoline,A/T,Gray,Black,Yes,45500.0,NO,2.0,300.0
Chevrolet,Corvette Stingray w/2LT,2020,1800.0,Gasoline,8-Speed A/T,Blue,Black,Yes,76000.0,NO,6.2,490.0
Lamborghini,Urus Pearl Capsule,2021,3771.0,Gasoline,Automatic,Grigio Nimbus,Bianco Polar,UNKNOWN,259991.0,NO,4.0,487.2564293260857
Maserati,Quattroporte S,2012,50000.0,Gasoline,6-Speed A/T,White,Black,Yes,26497.0,NO,4.7,425.0
Subaru,Impreza 2.0i,2018,93000.0,Gasoline,CVT Transmission,Silver,Black,Yes,16000.0,YES,2.0,152.0
Mercedes-Benz,AMG GT C,2020,15000.0,Gasoline,7-Speed A/T,Gray,Black,Yes,129000.0,NO,4.0,550.0
Mazda,Mazda6 i Touring,2016,119500.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,Yes,15000.0,NO,2.5,184.0
Porsche,Macan S,2016,50000.0,Gasoline,7-Speed A/T,Blue,Red,Yes,36000.0,NO,3.0,340.0
Porsche,Panamera 4,2011,85000.0,Gasoline,A/T,Gray,Beige,UNKNOWN,21500.0,YES,3.6,300.0
Genesis,G70 3.3T Advanced,2019,48000.0,Gasoline,8-Speed A/T,Black,Black,Yes,29999.0,NO,3.3,365.0
Jeep,Wrangler Sport,2021,11756.0,Gasoline,Automatic,Granite Crystal Metallic Clearcoat,Black,UNKNOWN,33400.0,YES,2.0,332.06697170725784
Audi,Q5 2.0T Premium Plus,2018,50400.0,Gasoline,Transmission w/Dual Shift Mode,White,Beige,Yes,28500.0,NO,2.0,252.0
BMW,335 i xDrive,2012,153600.0,Gasoline,6-Speed M/T,Black,Black,Yes,17500.0,NO,3.0,300.0
Land,Rover Range Rover P530 SE,2023,1869.0,Gasoline,Automatic,Eiger Grey,Deep Garnet,Yes,164725.0,NO,4.4,478.3616904055907
Dodge,Durango SRT 392,2022,31917.0,Gasoline,8-Speed A/T,Gray,Black,Yes,64683.0,NO,6.4,475.0
BMW,M3 Base,2016,56235.0,Gasoline,6-Speed M/T,Orange,Orange,Yes,50500.0,NO,3.0,425.0
Ford,Fiesta ST,2019,28724.0,Gasoline,6-Speed M/T,Gray,Black,Yes,18300.0,YES,1.6,197.0
Lincoln,MKS Base,2015,124400.0,Gasoline,6-Speed A/T,White,Black,Yes,9500.0,YES,3.7,305.0
Chevrolet,Tahoe Premier,2020,137000.0,Gasoline,6-Speed A/T,Black,Black,Yes,46000.0,NO,5.3,355.0
Ferrari,F430 Berlinetta,2005,38686.0,Gasoline,Transmission w/Dual Shift Mode,White,Red,Yes,99999.0,NO,4.3,483.0
Ford,F-250 Platinum,2022,6600.0,Gasoline,10-Speed A/T,Blue,Black,Yes,72900.0,YES,7.3,430.0
Mercedes-Benz,SLK-Class SLK280 Roadster,2007,67200.0,Gasoline,A/T,Silver,Black,Yes,11500.0,NO,3.0,228.0
Porsche,Macan,2021,16554.0,Gasoline,Automatic,White,Beige,UNKNOWN,51698.0,NO,2.0,337.49981449635743
BMW,X5 PHEV xDrive45e,2023,15736.0,Plug-In Hybrid,8-Speed A/T,Blue,Brown,Yes,67900.0,NO,3.0,389.0
Mercedes-Benz,E-Class E500,2005,153460.0,Gasoline,A/T,Gold,Gold,Yes,5800.0,YES,5.0,302.0
Acura,TL 3.7,2012,70000.0,Gasoline,A/T,Black,Black,Yes,15051.0,YES,3.7,305.0
Hyundai,Equus Signature,2011,143898.0,Gasoline,6-Speed A/T,Gray,Brown,Yes,9950.0,NO,4.6,378.0
Mercedes-Benz,SL-Class SL500 Roadster,2003,26190.0,Gasoline,A/T,Gold,Beige,Yes,22000.0,NO,5.0,302.0
Toyota,Land Cruiser Base,2000,209193.0,Gasoline,A/T,Black,Beige,Yes,15900.0,NO,4.7,230.0
RAM,2500 Big Horn,2018,27839.0,Gasoline,6-Speed Automatic,Granite Crystal Clearcoat Metallic,Diesel Gray / Black,Yes,41688.0,NO,6.4,470.0258971880612
Chevrolet,Silverado 2500 WT,2018,141195.0,E85 Flex Fuel,6-Speed Automatic,Summit White,Dark Ash,UNKNOWN,28499.0,YES,6.0,395.70808520702667
Porsche,Macan S,2022,20250.0,Gasoline,7-Speed A/T,White,Beige,Yes,68500.0,NO,2.9,375.0
Jeep,Grand Cherokee L Limited,2022,18333.0,Gasoline,8-Speed Automatic,Velvet Red Pearlcoat,Global Black,UNKNOWN,41599.0,NO,3.6,392.75630751513745
Mercedes-Benz,E-Class E 350,2014,35000.0,Gasoline,7-Speed A/T,Red,Beige,Yes,29998.0,NO,3.5,302.0
Dodge,Magnum Base,2006,133255.0,Gasoline,A/T,Silver,Gray,Yes,4000.0,NO,3.5,250.0
Porsche,Macan Turbo,2021,14526.0,Gasoline,Automatic,Black,–,UNKNOWN,79998.0,NO,2.9,380.21810601428115
Mercedes-Benz,E-Class E 550,2014,43690.0,Gasoline,A/T,Black,Black,Yes,23500.0,NO,4.7,402.0
Porsche,Macan S,2020,29136.0,Gasoline,Automatic,White,Red,UNKNOWN,58598.0,NO,3.0,364.4461393788806
Cadillac,XT5 Luxury,2017,72060.0,Gasoline,8-Speed Automatic,Stellar Black Metallic,Shara Beige,UNKNOWN,24590.0,NO,3.6,338.59594854023635
Toyota,Tundra Platinum,2023,8800.0,Gasoline,A/T,Silver,Black,Yes,68500.0,NO,3.4,389.0
Nissan,Versa 1.6 SL,2015,85768.0,Gasoline,CVT Transmission,White,Black,Yes,8250.0,YES,1.6,109.0
Mercedes-Benz,AMG GT 53 Base,2022,2235.0,Hybrid,Transmission w/Dual Shift Mode,Gray,Red,Yes,110000.0,NO,3.0,429.0
Buick,Enclave Avenir,2019,121521.0,Gasoline,9-Speed Automatic,Dark Slate Metallic,Ebony / Ebony Accents,Yes,26772.0,NO,3.6,323.40646772571563
Porsche,911 GT3,2015,23700.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,Yes,144940.0,NO,3.8,475.0
BMW,328 i,2013,124000.0,Gasoline,A/T,White,Beige,Yes,11900.0,NO,3.0,230.0
Acura,ILX Premium Package,2018,32260.0,Gasoline,A/T,Black,Black,Yes,20999.0,NO,2.4,201.0
Lexus,GX 460 Base,2015,92000.0,Gasoline,6-Speed A/T,Black,Black,Yes,28000.0,NO,4.6,301.0
Toyota,Land Cruiser Base,2010,269885.0,Gasoline,6-Speed A/T,Black,Beige,Yes,22500.0,YES,5.7,381.0
Chevrolet,Corvette Base,2008,51855.0,Gasoline,6-Speed A/T,Red,Red,Yes,35900.0,NO,6.2,430.0
Mazda,Mazda6 i Touring,2015,124000.0,Gasoline,6-Speed M/T,White,Beige,Yes,12900.0,YES,2.5,184.0
Jaguar,F-TYPE R,2015,26000.0,Gasoline,8-Speed A/T,Blue,Red,Yes,52500.0,NO,5.0,550.0
Audi,A3 2.0T Premium,2018,36500.0,Gasoline,6-Speed A/T,Gray,Silver,Yes,25500.0,YES,2.0,220.0
Chevrolet,Camaro 2SS,2022,1400.0,Gasoline,10-Speed A/T,Black,Black,Yes,54900.0,NO,6.2,455.0
Jeep,Wrangler Unlimited Sport S,2018,17000.0,Gasoline,A/T,Black,Black,Yes,38500.0,NO,3.6,285.0
Honda,Civic Sport,2021,42750.0,Gasoline,Automatic CVT,Black,Black,Yes,25698.0,NO,1.5,296.64676456484267
Porsche,Cayman Base,2011,67998.0,Gasoline,6-Speed M/T,White,Beige,Yes,30000.0,NO,2.9,265.0
Ford,Mustang GT,2008,64500.0,Gasoline,5-Speed M/T,Black,Red,Yes,16000.0,YES,4.6,300.0
Toyota,FJ Cruiser Base,2007,102000.0,Gasoline,6-Speed M/T,Blue,Black,Yes,24900.0,NO,4.0,239.0
Land,Rover Discovery SE,2004,145000.0,Gasoline,A/T,Green,Beige,Yes,15500.0,NO,4.6,217.0
Porsche,718 Boxster S,2018,50000.0,Gasoline,A/T,Blue,Black,Yes,55000.0,YES,2.5,350.0
Chevrolet,Corvette Base,2004,37622.0,Gasoline,A/T,Blue,Beige,Yes,25500.0,NO,5.7,350.0
Toyota,Avalon Limited,2006,89987.0,Gasoline,5-Speed A/T,Green,Beige,Yes,9499.0,NO,3.5,268.0
INFINITI,QX80 Base,2015,136390.0,Gasoline,7-Speed Automatic,Black Obsidian,Black,Yes,20470.0,NO,5.6,366.55827654217137
Cadillac,DeVille Base,1994,90000.0,Gasoline,A/T,Green,Beige,Yes,2990.0,YES,3.5,213.97764761408143
Chevrolet,Camaro 2SS,2015,27000.0,Gasoline,Transmission w/Dual Shift Mode,Black,Beige,Yes,33000.0,NO,6.2,426.0
Jeep,Liberty Renegade,2004,144770.0,Gasoline,4-Speed A/T,Beige,Beige,Yes,6500.0,YES,3.7,210.0
Toyota,4Runner Trail,2011,157000.0,Gasoline,Transmission w/Dual Shift Mode,Black,Beige,Yes,23500.0,NO,4.0,270.0
BMW,328 i xDrive,2010,132000.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,Yes,8500.0,YES,3.0,230.0
Ford,Excursion Limited Ultimate,2002,137000.0,Diesel,4-Speed A/T,Gold,Gold,Yes,15000.0,NO,7.3,250.0
Lexus,IS 300 Base,2018,50992.0,Gasoline,A/T,White,Gray,Yes,28000.0,YES,3.5,260.0
Cadillac,CTS Performance,2010,105760.0,Gasoline,6-Speed A/T,Black,Black,Yes,12900.0,NO,3.0,270.0
Lexus,LC 500 Base,2018,29800.0,Gasoline,10-Speed A/T,Black,Black,Yes,68495.0,NO,5.0,471.0
BMW,540 i xDrive,2019,21000.0,Gasoline,Transmission w/Dual Shift Mode,Blue,Black,Yes,42000.0,YES,3.0,335.0
Chevrolet,Corvette Base,1998,152195.0,Gasoline,A/T,Black,Black,Yes,9900.0,NO,5.7,340.0
Hummer,H2 Base,2006,169900.0,Gasoline,A/T,Orange,Black,Yes,16900.0,YES,6.0,325.0
Volvo,XC90 3.2,2008,196000.0,Gasoline,A/T,Black,Beige,Yes,6499.0,NO,3.2,235.0
Jeep,Wrangler Unlimited Sahara,2009,180036.0,Gasoline,A/T,Black,Black,Yes,9100.0,YES,3.8,202.0
Land,Rover Discovery HSE LUXURY,2017,57918.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Gray,Yes,33500.0,NO,3.0,340.0
BMW,340 i,2017,98600.0,Gasoline,8-Speed A/T,Silver,Black,Yes,26500.0,NO,3.0,320.0
Ford,F-250 Lariat,2018,120000.0,Diesel,6-Speed A/T,Silver,Black,Yes,55000.0,YES,6.7,450.0
BMW,M3 Competition,2022,14269.0,Gasoline,8-Speed A/T,Gray,Orange,Yes,80000.0,NO,3.0,503.0
Lexus,LC 500 Base,2022,6875.0,Gasoline,A/T,White,Black,Yes,89000.0,NO,5.0,471.0
Honda,CR-V Touring,2019,55100.0,Gasoline,Automatic CVT,White,Gray,UNKNOWN,28324.0,NO,1.5,282.3242384445348
Porsche,Panamera S,2012,49000.0,Gasoline,7-Speed A/T,White,Black,UNKNOWN,41500.0,YES,4.8,400.0
BMW,750 i,2009,74600.0,Gasoline,A/T,White,Brown,Yes,15000.0,NO,4.4,400.0
Audi,A7 3.0T Premium,2019,45900.0,Hybrid,Transmission w/Dual Shift Mode,Black,Black,Yes,41500.0,YES,3.0,335.0
Chrysler,200 Limited,2015,95271.0,E85 Flex Fuel,A/T,Black,Black,UNKNOWN,12468.0,YES,2.4,184.0
Ford,F-150 XL,2021,88883.0,Gasoline,10-Speed Automatic,Agate Black Metallic,Black,Yes,33172.0,NO,2.7,319.58694125799593
Dodge,Grand Caravan R/T,2013,43000.0,E85 Flex Fuel,6-Speed A/T,Red,Black,Yes,35000.0,NO,3.6,283.0
Ford,Focus SE,2018,33700.0,E85 Flex Fuel,A/T,Gray,Black,Yes,12000.0,YES,2.0,160.0
RAM,2500 Big Horn,2016,95115.0,Diesel,6-Speed Automatic,Bright White Clearcoat,Diesel Gray / Black,Yes,43640.0,NO,6.7,438.7366660037187
Lotus,Elise Base,2005,25250.0,Gasoline,M/T,Red,Black,UNKNOWN,44000.0,YES,1.8,190.0
Chevrolet,Corvette Base,2007,20200.0,Gasoline,6-Speed A/T,Red,Red,Yes,27500.0,NO,6.0,400.0
Audi,allroad 2.0T Prestige,2013,104457.0,Gasoline,8-Speed A/T,Silver,Black,Yes,17900.0,NO,2.0,211.0
McLaren,570S Spider,2018,8984.0,Gasoline,7-Speed Automatic with Auto-Shift,Vega Blue,Black,UNKNOWN,171900.0,NO,3.8,432.92701880072127
Chevrolet,Express 2500 Work Van,2017,76000.0,Gasoline,A/T,Silver,–,Yes,41400.0,NO,4.8,285.0
Chevrolet,Traverse High Country,2020,56247.0,Gasoline,9-Speed Automatic,Stone Gray Metallic,Jet Black,Yes,39244.0,NO,3.6,366.01798012049403
Jeep,Wrangler S,1994,50750.0,Gasoline,5-Speed M/T,Blue,Gray,Yes,15000.0,NO,3.5,236.44571144310248
Acura,ILX Technology Plus Package,2016,61000.0,Gasoline,A/T,Black,Black,Yes,21000.0,YES,2.4,201.0
Chevrolet,Camaro 1LT,2019,9111.0,Gasoline,8-Speed Automatic,Summit White,Jet Black,UNKNOWN,27599.0,NO,3.6,380.85224160574217
Lexus,ES 350 Base,2015,100900.0,Gasoline,Automatic,Matador Red Mica,Parchment,UNKNOWN,21998.0,NO,3.5,310.05503423611844
Ford,F-150 XLT,2021,24207.0,Gasoline,10-Speed Automatic,Black,–,Yes,43430.0,NO,2.7,355.3613501318596
Tesla,Model Y Long Range,2022,9411.0,Electric,Automatic,Silver,Black,UNKNOWN,47998.0,NO,0.0,274.5178054271055
Chevrolet,Corvette Z06,2006,21000.0,Gasoline,6-Speed M/T,Silver,Black,Yes,47500.0,NO,7.0,505.0
Cadillac,CTS 3.6L Premium Luxury,2019,136150.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,Yes,22500.0,YES,3.6,335.0
BMW,M3 Base,2009,78414.0,Gasoline,7-Speed A/T,Silver,Gray,Yes,28750.0,YES,4.0,420.0
Mazda,Mazda3 FWD w/Preferred Package,2019,60800.0,Gasoline,6-Speed A/T,Red,Beige,Yes,19900.0,NO,2.5,186.0
Ford,Maverick XLT,2022,16400.0,Hybrid,CVT Transmission,Gray,Gray,Yes,34000.0,NO,2.5,191.0
Toyota,Highlander Hybrid Limited,2018,62200.0,Hybrid,CVT Transmission,Brown,Beige,Yes,35707.0,NO,3.5,306.0
BMW,X6 xDrive40i,2021,72903.0,Hybrid,SCHEDULED FOR OR IN PRODUCTION,Black Sapphire Metallic,Black,UNKNOWN,53998.0,YES,3.0,346.36233484909826
Lincoln,Town Car Signature,2003,142215.0,Gasoline,4-Speed A/T,Gray,Beige,Yes,5000.0,NO,4.6,239.0
Mercedes-Benz,SL-Class SL550 Roadster,2007,150000.0,Gasoline,A/T,Black,Black,Yes,8000.0,NO,5.5,382.0
Ford,Mustang GT,1998,49170.0,Gasoline,A/T,Silver,Black,Yes,12500.0,NO,4.6,225.0
Chevrolet,Suburban 1500 LT,2015,167500.0,Gasoline,6-Speed A/T,Silver,Black,Yes,18000.0,NO,5.3,355.0
Ford,Fusion SE,2016,110450.0,Gasoline,6-Speed A/T,Silver,Brown,Yes,11000.0,NO,2.0,231.0
Audi,S4 3.0T Premium Plus,2014,106000.0,Gasoline,6-Speed M/T,Gray,Black,Yes,23000.0,YES,3.0,333.0
Chevrolet,Suburban Premier,2017,92728.0,Gasoline,6-Speed A/T,White,Black,Yes,34900.0,NO,5.3,355.0
Ford,Bronco Big Bend,2022,17000.0,Gasoline,A/T,Gray,–,Yes,44000.0,NO,2.3,275.0
Ford,F-250 XL,2016,75200.0,E85 Flex Fuel,6-Speed A/T,White,Gray,Yes,22000.0,NO,6.2,385.0
Dodge,Challenger SRT Hellcat,2015,1800.0,Gasoline,A/T,Green,Black,Yes,64990.0,NO,6.2,707.0
Toyota,Tacoma TRD Sport,2019,36283.0,Gasoline,Automatic,Barcelona Red,Black,UNKNOWN,39598.0,NO,3.5,365.7075596859231
Audi,Q5 S line Premium Plus,2023,6682.0,Hybrid,Automatic,Mythos Black Metallic,Rock Gray,UNKNOWN,47798.0,NO,2.0,349.39705869801946
Jeep,Wrangler Sport,2018,23399.0,Gasoline,8-Speed Automatic,Black Clearcoat,Black,UNKNOWN,28999.0,NO,2.0,311.08976474621886
Genesis,G80 3.8,2017,29720.0,Gasoline,8-Speed A/T,Brown,Beige,Yes,29500.0,NO,3.8,311.0
Mercedes-Benz,SL-Class SL63 AMG Roadster,2009,56000.0,Gasoline,A/T,Black,Black,Yes,44850.0,NO,6.3,518.0
Lexus,LX 570 Three-Row,2020,59419.0,Gasoline,A/T,Silver,Beige,Yes,73000.0,NO,5.7,383.0
Kia,Stinger GT2,2018,69100.0,Gasoline,8-Speed A/T,Red,Black,Yes,32500.0,NO,3.3,365.0
Nissan,GT-R Premium,2021,22185.0,Gasoline,6-Speed Automatic with Auto-Shift,Bayside Blue,Gray,Yes,131999.0,NO,3.8,425.7025988460937
Chevrolet,Trailblazer SS,2008,29586.0,Gasoline,A/T,White,Black,Yes,47900.0,NO,6.0,390.0
Chevrolet,Silverado 2500 WT,2021,63866.0,Gasoline,Automatic,Silver Ice Metallic,Jet Black,Yes,41885.0,NO,6.6,473.7215312838707
Chevrolet,Suburban LTZ,2016,135484.0,Gasoline,6-Speed Automatic,Tungsten Metallic,Cocoa / Dune,UNKNOWN,29748.0,YES,5.3,365.15282069530804
Mercedes-Benz,E-Class E 350,2014,78500.0,Gasoline,7-Speed A/T,Silver,Black,Yes,17900.0,YES,3.5,302.0
BMW,M3 Base,2012,7982.0,Gasoline,7-Speed A/T,Silver,Red,UNKNOWN,51900.0,YES,4.0,414.0
Bentley,Continental GT V8,2022,1795.0,Gasoline,Automatic,Onyx Black,Beluga,UNKNOWN,269991.0,NO,4.0,496.6001926723602
Volkswagen,Golf R Base,2022,1067.0,Gasoline,7-Speed A/T,White,Blue,Yes,48000.0,NO,2.0,315.0
Ford,Explorer Limited,2017,152000.0,Gasoline,6-Speed A/T,Gray,Black,Yes,15499.0,NO,3.5,290.0
Honda,Odyssey LX,2011,185000.0,Gasoline,A/T,Purple,–,Yes,8900.0,NO,3.5,248.0
Dodge,Ram 2500 SLT Mega Cab,2007,97724.0,Diesel,A/T,Red,Gray,Yes,19998.0,NO,6.7,350.0
Honda,Civic Sport,2020,22227.0,Gasoline,Automatic CVT,Red,Black,UNKNOWN,25980.0,YES,2.0,320.0811919734315
Honda,Civic LX,2016,111000.0,Gasoline,A/T,Blue,Black,Yes,13000.0,NO,2.0,158.0
Ford,F-250 XLT,2019,32268.0,E85 Flex Fuel,6-Speed A/T,White,Gray,Yes,46500.0,NO,6.2,385.0
Nissan,Pathfinder SV,2019,122009.0,Gasoline,Automatic,Gray,Black,UNKNOWN,18998.0,NO,3.5,316.7897694078547
Land,Rover Range Rover HSE SWB,2020,57785.0,Hybrid,A/T,Black,Black,Yes,63995.0,NO,3.0,395.0
BMW,M3 Base,2002,204884.0,Gasoline,6-Speed M/T,Silver,Black,Yes,21500.0,YES,3.2,333.0
Hummer,H2 Base,2003,179400.0,Gasoline,A/T,White,Brown,Yes,15000.0,YES,6.0,316.0
Mazda,RX-8 R3,2009,57000.0,Gasoline,6-Speed M/T,Red,Black,Yes,14000.0,NO,1.3,232.0
Lexus,LX 570 Three-Row,2021,25997.0,Gasoline,A/T,Green,Brown,Yes,87000.0,NO,5.7,383.0
Chevrolet,Suburban Z71,2022,36555.0,Gasoline,Automatic,Summit White,Jet Black,Yes,64288.0,NO,5.3,453.7556536747852
Mercedes-Benz,S-Class S 580 4MATIC,2023,989.0,Gasoline,9-Speed Automatic,Black,Black,Yes,122950.0,NO,4.0,450.1235842456899
Chevrolet,Corvette Base,2007,28514.0,Gasoline,Transmission w/Dual Shift Mode,Red,Gray,Yes,32000.0,NO,6.0,400.0
Ford,Mustang GT Premium,2019,10400.0,Gasoline,10-Speed A/T,Red,Gray,Yes,40000.0,NO,5.0,460.0
Chevrolet,Equinox Premier w/2LZ,2020,51133.0,Gasoline,9-Speed Automatic,Iridescent Pearl Tricoat,Jet Black,UNKNOWN,25800.0,YES,2.0,307.3131575097268
Chevrolet,Camaro Z28,1999,58800.0,Gasoline,A/T,White,White,Yes,15000.0,NO,5.7,305.0
Land,Rover Discovery HSE,2018,85000.0,Gasoline,8-Speed A/T,Gray,Black,Yes,33000.0,NO,3.0,340.0
Jeep,Wrangler SE,2000,95200.0,Gasoline,5-Speed M/T,Black,Black,Yes,11999.0,NO,2.5,120.0
Toyota,Highlander XLE,2015,68575.0,Gasoline,A/T,Silver,Gray,Yes,26000.0,YES,3.5,270.0
Chevrolet,Corvette Grand Sport,2011,12300.0,Gasoline,6-Speed A/T,Red,Black,Yes,45000.0,NO,6.2,430.0
Chevrolet,Corvette Stingray,2018,13900.0,Gasoline,8-Speed A/T,White,Red,Yes,54490.0,NO,6.2,455.0
